BATF	HIF1A	1.1328394077862938
STAT1	PARP11	1.1326098558151583
TP53	GPR137	1.1323757033960877
MAF	PSMC3	1.1321138142896159
MAF	UBE2T	1.1320381642162074
PLAG1	ZMYM2	1.1319979126198945
E2F6	RGS16	1.1317607713899915
SREBF2	SDHB	1.1316739306464028
ETV6	AURKAIP1	1.131558135485845
E2F4	PA2G4	1.1313294956525723
PRDM1	DRAP1	1.1312847282955152
PRDM1	MGAT2	1.1310617838686605
SREBF2	TINF2	1.1304204811349121
MEF2D	AGAP2	1.1303968563062452
MAF	MZT1	1.1300372113199049
TGIF2	ANP32E	1.1298997664854789
STAT1	USP15	1.1294236944982943
NFKB2	PEF1	1.1293521613296296
HIC2	POGZ	1.129011336171615
STAT1	IFI6	1.128975538633688
NFKB1	STIP1	1.1288772687715214
RELB	RAB21	1.1288724228614857
ERF	SDHB	1.1285051663959729
FOSL2	LAMTOR2	1.1284775372803955
NFKB1	HAX1	1.1282694018636623
STAT3	GTF2H3	1.1281215015931358
REL	ATP2A2	1.1280542050326976
MAF	STIP1	1.1279209489079747
STAT1	RFX5	1.127892310848796
IRF9	IFITM1	1.12784623231592
IRF1	USP15	1.127843593928923
ETV6	LAG3	1.1278430263879713
TGIF2	OAS2	1.1274066148760045
IRF4	GCH1	1.1273102990486654
MAFG	ABTB2	1.1271874139288989
TFDP1	AURKAIP1	1.1271646440555294
HIC2	OTUD1	1.1269718393760062
TP53	NDST2	1.1269274298293928
TFDP1	RGS16	1.1269196177431027
RFX5	ZDHHC18	1.1269040821736256
FOXO4	MARCH9	1.126821664204798
IRF1	PARP11	1.126786023823114
IRF9	IRF7	1.1267604294134244
STAT1	ZC3H12A	1.1266310039726688
IRF4	GTF2H3	1.1265130857644885
BATF	OAS2	1.1264589392674411
PRDM1	SESN2	1.1264521889529264
RBPJ	VDAC2	1.1264152939095429
FOXP1	CCDC84	1.1263428697174425
LEF1	PCF11	1.126194138397911
IRF1	IFI6	1.1260001869412417
IRF1	NFKBIA	1.1256036993959029
HIC2	MLLT11	1.1255875963382125
RELB	SDF4	1.1253759803780445
FOXP1	TMEM41B	1.1253556501482613
ZEB1	TRAF3IP3	1.1251735757284937
JUNB	HSPH1	1.1249206673619352
TBX21	SRGN	1.1248363769106038
RBPJ	ESRRA	1.1248285161630716
FOSL2	PRDX1	1.1246567832420915
TBX21	TUBA1C	1.124526464823923
NFKB2	TARBP2	1.124514215097257
IRF1	IRF7	1.1245025754382918
STAT3	WDR74	1.1244758300745847
LEF1	BUB3	1.1242468448163854
JUNB	MRPL17	1.1241513846988618
HIF1A	SDF4	1.1241052627448769
SREBF2	PSME2	1.1240744991078166
LEF1	WDR37	1.123974569086755
NFIL3	LPCAT3	1.1238099700454378
HSF2	EFEMP2	1.123604500704697
PBX3	PPOX	1.1235630445322786
IRF4	ENSA	1.1232064909627215
FOSL2	HSPH1	1.1230980219202606
MAFG	SRSF10	1.1230276018471692
RUNX3	SLC25A44	1.1230164355215457
STAT1	IRF7	1.1229172998847528
IRF1	RFX5	1.1227722868937213
BATF	LAMTOR2	1.1227257207574535
FOXO3	KLHDC2	1.1226735997751223
CTCF	WNK1	1.122594008645862
SREBF2	YBX1	1.1225012735953928
NFIL3	DIAPH3	1.122063592185817
HSF2	TCP11L2	1.1220536244390114
E2F6	TUBA1B	1.1219797142212884
SREBF2	YARS	1.1218948776013944
SREBF2	YIF1A	1.1218094909658294
FOXP3	HYOU1	1.1215963756521716
SRF	PSMB5	1.1214975776529987
ZEB1	C11orf54	1.1214389769514501
IRF9	DRAP1	1.1213735958022415
IRF7	WDR74	1.1212943087633573
ETV6	OAS2	1.1212180970148475
SPIC	CALCOCO1	1.1209738425910434
PRDM1	PRMT5	1.1207652383611824
STAT3	DHCR24	1.1206913714770288
FOXB1	DIABLO	1.1205561189503879
HIC2	EPB41	1.1205456482513954
PBX3	BSDC1	1.1205437595966963
ETV6	ZBTB7B	1.1204434541421948
TP53	USP5	1.1202896704743737
STAT1	TRIM21	1.1202589983904543
EGR2	SDF4	1.120238044260752
NFIL3	PEA15	1.120076848421786
EGR2	AURKAIP1	1.119966258006378
IRF7	STAMBPL1	1.1199278066821374
NFKB1	IFITM1	1.1196685142080343
LEF1	EEA1	1.1195439991678642
IRF7	SNRPE	1.119510959614567
IRF7	MIIP	1.1191936052673204
FOXO3	PCBP2	1.11916902046816
ETV6	FKBP2	1.1191206502886435
BATF	LRP8	1.1190731306061166
IRF1	RNF115	1.1190589813310783
MZF1	SLC35E2B	1.119018891591132
MAF	ELOVL1	1.1190110623696115
E2F6	IPO7	1.1190060754383322
PBX3	MLXIP	1.1189969543484153
STAT3	STAT2	1.1189048086230737
STAT1	KIAA0040	1.1185629531994852
RELB	USP5	1.1183733831868876
NFKB2	NRL	1.1183143841694723
RELB	COX6A1	1.1181605418466718
MAF	CAMTA1	1.1179275555420636
PRDM1	CAMTA1	1.1178921215885131
HIC2	RCAN3	1.1178195450111952
IRF9	ENSA	1.1177039271119524
E2F7	GPN2	1.117667037145897
RUNX3	PRPF19	1.1176184438232215
PRDM1	TRAFD1	1.1174585197045517
IRF7	ENSA	1.1173855835375304
ZNF410	RNF34	1.1172720437348023
CUX1	RCSD1	1.117258563514887
RELB	ARPC3	1.1172145088364782
STAT3	RNF34	1.1171416887648797
SREBF2	PSMB5	1.1170289570004401
REL	TM9SF1	1.1170192328242223
MZF1	TBC1D10C	1.1169792113395116
LEF1	STYX	1.1169218211703313
IRF9	STAT2	1.1168232593346974
TGIF2	PSMA3	1.1168182871949677
MZF1	CALCOCO1	1.1166866620943479
IRF1	NDST2	1.116623544844051
SREBF2	NUP98	1.1166180125668603
MAFG	HNRNPR	1.1165873544148035
BATF3	FKBP2	1.1164245774281996
NFATC3	ZBTB48	1.1164151135928124
HIF1A	PITRM1	1.1161397990220279
CTCF	FRAT1	1.1158449094068228
BATF3	SESN2	1.1158124047036166
NFKB1	ZNHIT2	1.1157716836129863
STAT1	TMEM135	1.115771109093892
PRDM1	CBLN3	1.115722099344324
MAFG	HSPA14	1.1155856671339641
IRF8	DRAP1	1.1155635156555173
STAT1	GTF2H1	1.1155240533057562
NFKB2	USP5	1.115328658454934
IRF7	SRM	1.1153012931754167
NFKB2	HIST2H3A	1.1150646611030617
TP53	KLC2	1.1149422288051483
ZBTB7B	LAG3	1.1148556351696235
STAT1	SCYL3	1.1147225799519087
TBX21	NFKB2	1.1145774023268487
IRF7	FCHSD2	1.1145480102712515
REL	IRF9	1.1144642816919057
MZF1	CRTC2	1.1143891013497222
IRF1	STAMBPL1	1.1143401810696272
MAFF	NFKB2	1.114310675476823
IRF9	PARP11	1.1142542396959683
TGIF2	STIP1	1.114132891697754
MZF1	ARFGAP2	1.1141148625240063
MAF	ZNF672	1.1140448741526094
MAFG	CPSF6	1.1139531433374952
E2F4	RGS16	1.1139274434392121
REL	AURKAIP1	1.1131820151413703
PRDM1	PMF1	1.112949713953723
RORA	IL10RA	1.1128897648111102
STAT1	ANP32E	1.1128138073144611
MAFF	PA2G4	1.1128098178387005
HSF2	RNASEH2C	1.112798262022534
NFATC3	CYB561D1	1.1126863413893093
PBX3	CALCOCO1	1.1126729906647463
LEF1	LBR	1.112474173895092
SP3	OTUD1	1.112470866202523
ZBTB7B	RFX5	1.1123080008104886
MAFG	ESRRA	1.1123052071946558
NFIL3	ZW10	1.1122774149267203
BACH2	CD27	1.112252130935297
ZEB1	NUAK2	1.112227805273314
MZF1	TRAF3IP3	1.112206565759878
IRF7	BIRC3	1.1121912654342552
E2F6	ATL3	1.1121443701783476
NFIL3	STIL	1.1121066638492734
IRF9	STAMBPL1	1.1120408995702484
FOXP1	PLK3	1.112020829525387
NFIA	FBXO42	1.111916173855995
FOSL2	CACYBP	1.1118493244031038
TP53	PPRC1	1.1118079528228182
ZEB1	SLC35E2B	1.1117709709283687
E2F7	STIP1	1.1117625856434503
RBPJ	KLC2	1.1116594777786868
IRF1	RNF31	1.111626157736225
MAF	KLC2	1.1114479974011071
IRF9	IFI6	1.1111767536221173
FOXP3	TOMM40L	1.1111231856131003
FOXO3	UBE4B	1.1111056539532205
ZEB1	PCF11	1.1110091666222093
LEF1	ZMYM2	1.1110049751549338
NFIL3	MAPK1IP1L	1.1110001931681914
HIC2	TC2N	1.1108516858106456
NFKB1	GOT1	1.1107770558875252
RELB	CDC20	1.1107766493011408
ZNF410	YRDC	1.1107561375059438
POU6F1	SFXN3	1.110751786181501
IRF4	PARP11	1.1107179008390184
IRF7	NDUFV1	1.1106943871803716
PRDM1	RPLP0	1.1105547843538524
HSF2	CALM1	1.1104928891783241
E2F6	MRPL24	1.110429802104812
MAFG	PA2G4	1.1103884134105106
HIC2	RASGRP2	1.1103382851666599
SRF	ENSA	1.1102643242335095
KLF9	CD27	1.1102498275286474
LEF1	SMPD1	1.1101751311790016
FOXK2	DPAGT1	1.1100341092902533
MZF1	AGBL2	1.109992605893634
BATF	HNRNPR	1.1099784301128464
E2F4	ECHS1	1.1099332263049853
NR3C2	UVRAG	1.1097850669940141
E2F6	PRPF19	1.1097336892191387
E2F6	TIMELESS	1.1097325801961628
NFKB1	PMF1	1.1097218060144574
RBPJ	FLAD1	1.1096913494736136
TGIF2	HSPA8	1.1096384574653975
FLI1	BCL9L	1.109616073581891
IRF1	DUSP5	1.1095169847399537
MEF2D	PGM2L1	1.109500658690373
POU6F1	IVNS1ABP	1.1094522798699242
RBPJ	USP5	1.1093994661087978
CEBPE	SFXN3	1.1093885477421588
IRF9	PWWP2B	1.1093540874297498
LEF1	PBXIP1	1.1092542718825449
TBX21	AURKAIP1	1.109169213903235
NFIA	ARHGDIB	1.1090142022412326
E2F4	NRL	1.1090087653446503
RELB	FKBP2	1.1089732363164162
NFKB2	ZBTB7B	1.1089362796285143
HSF1	TCP11L2	1.1089274755613663
ZEB1	CNST	1.108860806583294
IRF1	PWWP2B	1.1087891793873146
NFKB1	TARBP2	1.1087379036388578
TCF7L2	SCGB1A1	1.108397589521186
POU5F1	GCLM	1.1083442989554568
IRF8	IFI6	1.1083039232144802
LEF1	ATL1	1.1082533872152958
LEF1	IVNS1ABP	1.1080956373926563
RBPJ	PRDX5	1.1080338735093114
BATF3	CNPY2	1.107956962278869
LEF1	IRF2BP2	1.1078973689126517
REL	PSMD13	1.10788938407697
FLI1	LSP1	1.1078294042844323
TGIF2	PPRC1	1.1078044413163277
CEBPA	LINC00426	1.1077832941835244
RREB1	TRAF3IP3	1.1077173938358318
JUNB	CACYBP	1.107522329407066
RREB1	LMBR1L	1.10740166775228
SRF	DPH2	1.1073812046358351
IRF1	TOMM40L	1.1072276928349298
ERF	RIC8A	1.1070293944099865
HIC2	FBXO42	1.1070012122515378
IRF1	GTF2H1	1.1070011655694714
PRDM1	ENSA	1.1068610914357015
RELA	TM9SF1	1.1067703243980924
NFATC3	ZMYM2	1.1066702626049327
REL	GUK1	1.1066485373374744
MAF	MIIP	1.1065857498167673
IRF4	YME1L1	1.1065216084912226
EGR2	GUK1	1.1063208822768749
IRF2	PHF11	1.1062835160003526
TP53	YIF1A	1.1062212239748155
NFYA	BSDC1	1.1061094597201706
LEF1	ARID2	1.1058866940721657
FOSL1	MRPL17	1.1057066441675634
PRDM1	MRPL17	1.1056692405765027
STAT1	IER5	1.1055651884291016
IRF8	IFITM1	1.1053975494849893
PLAG1	SFR1	1.1053534000008824
IRF1	YIF1A	1.1052382462724644
E2F6	SLC41A2	1.1051918245692067
MZF1	RASGRP2	1.1051821661469523
BACH2	IL6R	1.105138582530637
NFIL3	STARD10	1.1050422512421272
RELB	IRF9	1.105007692813272
ETS1	BCL9L	1.104746940125724
STAT1	DUSP5	1.1047037571539027
STAT3	NRL	1.1046543106631028
POU6F1	AP1G2	1.1046328406237604
FOXP1	IVNS1ABP	1.104575840078566
PLAG1	NPAT	1.1043051964765451
CTCF	ZBTB41	1.1041478502081037
IRF7	DDX21	1.1041401253020038
IRF7	HSPH1	1.1041021823033061
FLI1	RPRD2	1.1040846261210462
E2F7	MYCBP	1.1040089102554336
NRL	ANP32E	1.103950245259502
CTCF	AKR7A2	1.103759346781272
IRF8	FCHSD2	1.1036954743907663
VDR	GPHN	1.1036641897581598
HSF2	WDFY2	1.103584629946647
IRF2	HIF1A	1.1035802788901925
MAFG	LYPLA2	1.103445351933396
SREBF1	TARBP2	1.1034024231505422
LEF1	ATG16L2	1.103224218196751
POU6F1	RPRD2	1.103202922278314
IRF2	DRAP1	1.1029793895539735
IRF1	WDR89	1.1028170624423443
GATA3	CD5	1.1028090467373703
PLAG1	OTUD1	1.1027934263124801
NR1H2	RNF34	1.1027228384443
HIC2	ANKRD13D	1.1027098593037044
RBPJ	CLPB	1.1026926813110247
UNCX	PNPLA2	1.1025554638090058
PLAG1	PAFAH2	1.1025444255258936
IRF7	RUSC1-AS1	1.1024781489799556
IRF1	PSMA3	1.1024061701063783
LEF1	SDR39U1	1.1024058556827405
LEF1	KLHDC2	1.1023698076521968
FOXP3	TRIM22	1.1023487764462356
POU6F1	ZC3H11A	1.102323013369286
SP3	TXNIP	1.1022523962357558
BACH2	AHCTF1	1.102124835577591
MZF1	DGKZ	1.102058263808848
FOXO4	ING4	1.102054042152628
FOXP1	ZNF33A	1.101966657779317
ZBTB7B	COX8A	1.1019015108716552
IRF7	CDK2AP2	1.1018310293372895
BACH2	NPAT	1.1017867348363115
IRF8	IRF7	1.1017339528675518
PLAG1	LY9	1.1015719331800706
LEF1	CD55	1.1015560069023556
ZBTB7B	LAMTOR2	1.1015305314921682
MAFF	TIPRL	1.101511087783197
SREBF2	TRIM22	1.101494523201879
HIC2	PCF11	1.101454370839799
SREBF2	SAMD4A	1.101330499791944
HIC2	TYSND1	1.1013293869444132
PLAG1	TC2N	1.1013209872062413
PBX3	CYB561D1	1.1012563563026625
RFX5	LYPLA2	1.101255156850586
LEF1	CALCOCO1	1.1011611919044872
CTCF	USP24	1.1011455121969274
NFATC3	SORL1	1.1011338706236515
FOSL2	TUBA1B	1.1011254750843733
TP53	RBM8A	1.1010936082869154
STAT3	EIF2B2	1.101055884827061
PRDM1	LPCAT3	1.1010343174194737
NFKB2	SF3B2	1.1008834998286186
IRF1	ANP32E	1.100869806625533
E2F6	ATF7	1.100868323428041
JUNB	CPSF6	1.1008025176410228
FOXP1	TCP11L2	1.1005520972680756
ZNF24	USP5	1.1003680020641557
ETV6	H2AFX	1.100250527706325
IRF7	RPS6KA5	1.1002431920610973
FOXO3	CAPRIN2	1.1002133995442007
IRF2	PARP11	1.1001591708725535
E2F6	H2AFX	1.1001502038015047
STAT1	PMF1	1.1001208120948482
MAFG	CDK2AP2	1.1000114104433159
JUNB	TINF2	1.0999381656871603
NFKB2	PRKAG1	1.099904758364314
PRDM1	FCHSD2	1.0998329788840866
STAT1	NRL	1.0997945045948665
IRF3	TPR	1.0997488720665212
TP53	MIPEP	1.099746890860318
MAFG	YME1L1	1.099740679282573
ATF7	LAG3	1.0997379596129462
MAF	RSU1	1.0995849725503877
RELB	SNRPE	1.099555327120487
ZEB1	TC2N	1.0995537896639254
NFKB2	IRF9	1.0992958479328678
NFATC3	ING1	1.0992078510025198
E2F4	UBC	1.0991857012278086
ETS1	RPRD2	1.0991447054872614
MAX	SF1	1.0990637184471024
IRF1	PMF1	1.0990515227679327
KLF9	SMAGP	1.0990476183653166
TBX21	TIMM17A	1.0990356738082987
NR3C1	UVRAG	1.0990045223091052
NFKB2	HAX1	1.0987978047184999
MEF2A	MAX	1.098787418703149
MEF2A	ZC3H11A	1.0987497836108873
STAT3	COX6A1	1.0987276120278109
CUX1	WASF2	1.0986548967326877
EGR2	UBC	1.0986394141677382
LEF1	CCDC7	1.0985798475125168
ZEB1	SETDB2	1.0985120812843467
PBX3	RBM25	1.0984202588023715
RBPJ	ANKRD9	1.0983810363518125
RELB	SH2D2A	1.0983318812102238
NFKB1	USP5	1.0982983966329662
PRDM1	BAD	1.0982325636380645
SRF	PSME2	1.0979980771562718
STAT3	UCHL3	1.0979939018539795
PRDM1	SDHB	1.0978147740053477
STAT3	TUBA1B	1.0977188152302508
SREBF1	TRIM22	1.0976947954815668
TFDP1	UBC	1.097694118407472
PLAG1	GRK5	1.097592753139805
PRDM1	FKBP2	1.0975847441274382
STAT1	HIF1A	1.097557130466931
SP3	KANSL2	1.0975137799967023
PRDM1	PRPF19	1.0974788581916775
STAT3	RELA	1.0974195686972525
NFIA	PTEN	1.0972666517533898
FOSL1	PRDX1	1.0972329654819983
MZF1	SMYD2	1.097102573866432
CREB3	IFI6	1.0970007281997198
MAFG	CDC20	1.0969994808077488
ERF	COX6A1	1.0969978981837682
NFIL3	RNF31	1.0969411530597528
RREB1	PAN2	1.096921645683236
NFATC3	PAFAH2	1.0969056547358784
FOXO3	MMS19	1.0969033457534858
JUNB	LRP8	1.0968321707257
RFX5	LRCH1	1.096826871428211
ZNF263	RSF1	1.0967988789913536
HIC2	NBPF1	1.0967477978691096
IRF7	CNPY2	1.0966669463460093
IRF8	RPS6KA5	1.0965212754496625
FOSL2	FAM72D	1.0965105738459955
NFIA	ING1	1.096486040378581
ETV6	YARS	1.0964837811996626
STAT1	TOMM40L	1.0964392256931694
STAT3	TUBA1A	1.0963603698444337
SPIC	CTNNBIP1	1.0962663676309938
BATF	ILF2	1.096228072067093
RFX5	VDAC2	1.0962173685999845
IRF1	HIF1A	1.0961921693293453
TBX21	IRF7	1.0961901342537625
SREBF1	FKBP2	1.0961149212986603
LEF1	PLK3	1.0960912051454148
ZNF410	HSPA8	1.0960435478665973
TCF3	RASGRP2	1.09600689319597
NFIA	SELPLG	1.0959483355194781
MAFG	HNRNPF	1.095917859784353
SREBF2	UBE2N	1.0958951147872213
RELA	USP5	1.0958153522533323
TP53	PITRM1	1.0958003778604748
FOXP3	CD69	1.0956867113752118
POU5F1	PUM1	1.0956376390045626
KLF9	ELF1	1.0956287836750092
STAT3	MAPK1IP1L	1.095427613744021
FOXP1	MMS19	1.0954252578674948
PBX3	JAK1	1.0953032544800905
MEF2A	MDM4	1.0952747867868249
MZF1	PPP6R3	1.0952344977855875
NFIX	PSME1	1.0951089651024069
USF2	SF1	1.0949915460815898
CTCF	POLR1D	1.0949845301188728
MAFF	HYOU1	1.0949748890659932
SREBF2	NOLC1	1.0949363794032267
SREBF2	EIF2B3	1.0948435543921282
NFKB1	TUBA1B	1.094778152038155
SREBF1	PSMB5	1.0947557567998154
ZEB1	LEMD3	1.0947390537284372
MAFF	FDPS	1.0946171206561144
ETV6	MRPL24	1.0945781592638877
NFATC3	NPAT	1.0945292673748415
FOSL1	HSPH1	1.0945144942000167
POU6F1	ALDH6A1	1.0945061909897278
TGIF2	IL12RB2	1.0945044700749107
IRF4	IFITM1	1.094499083205118
USF2	POGZ	1.094426385200568
STAT1	HNRNPF	1.0944221620766592
POU5F1	TMEM41B	1.094392353391076
PBX2	LINC00339	1.0943498666510239
RREB1	SIGIRR	1.0942326866528531
IRF7	CACYBP	1.0942050046514258
LEF1	PDS5B	1.0941066366099232
IRF5	LCP1	1.0940836589052652
TP53	HYOU1	1.093995769487273
HIC2	SFR1	1.0939006162968334
MZF1	LINC00426	1.0938144167325503
SP3	CTDSP2	1.0937618897850427
SP3	NUAK2	1.0936958466110283
MAF	STARD10	1.0936797081633904
HIC2	MAX	1.0936675207564162
RXRA	LSP1	1.0935065851909924
MAFG	NDST2	1.0934349174622937
FOSL2	HMBS	1.0933836458382353
IRF1	SESN2	1.0933713560740566
POU5F1	EPB41	1.0931915521352438
MAFG	FAS	1.093160570916913
E2F6	TOMM40L	1.0931599244464736
IRF1	HNRNPF	1.093104221317152
ZEB1	KLHDC2	1.093069574465226
FOSL2	CPSF6	1.09305178481354
FOSL2	LAG3	1.0929837702247494
FOXP1	PPOX	1.0929435927724511
TBX21	NASP	1.0928452621130123
IRF9	GCH1	1.0927869235583898
TBX21	SOAT1	1.0927684990396918
MZF1	CAMK1D	1.0927564160954897
MZF1	PCF11	1.0925711087373045
POU6F1	HTR7P1	1.0924882322217349
REL	SLC25A28	1.0924476366299936
NFATC3	CNST	1.092444676629827
HIC2	TM7SF3	1.092414121738684
MZF1	HP1BP3	1.0922707343195963
FOSL1	CACYBP	1.0922349646878875
NFKB1	PA2G4	1.092100826378995
SP3	ARHGDIB	1.0920630172868062
IRF9	RPS6KA5	1.0918786657596706
FOXO3	ZNF644	1.0918033035700243
RUNX3	CFL1	1.0917238259516637
NFKB2	HSPB11	1.091705326491402
ZNF24	IRF9	1.0915570605225797
E2F6	LPCAT3	1.0915375642305782
EGR2	KLC2	1.0915329873968669
SREBF2	CLIC4	1.0915265007808632
POU5F1	GRK5	1.091512984917013
SREBF1	YIF1A	1.091510980619504
NFKB1	SERBP1	1.0914890924961336
RREB1	IVNS1ABP	1.0913931569592255
HIC2	ZNF25	1.0913711067342176
MZF1	MADD	1.0912924267327215
CREB3	RSU1	1.0912799302140395
STAT3	SCYL3	1.0912733607737104
ATF4	CNPY2	1.0911832336899892
IRF1	FKBP2	1.0910963312812982
IRF7	TIMM10	1.091048051245858
NFKB2	ZNHIT2	1.0910339442137327
HIC2	PPP1R3E	1.0910302593231933
LEF1	BCL11B	1.0908325949406477
RUNX3	MVK	1.0907831709710023
SPIC	WDFY2	1.0907578612486366
STAT3	TIMM10	1.0907423797818738
RUNX3	WDR3	1.0906155463406313
E2F4	MRPL20	1.090558934808987
MNT	CD52	1.0904297609275109
NFKB1	PEF1	1.090294504621906
IRF9	USP15	1.0902331282768596
ATF4	MIPEP	1.0901460879003197
ETV6	PMVK	1.0900863781638066
NFATC3	CALM1	1.0899810384672302
IRF7	TMEM126A	1.0899513810239674
ZEB1	DENND4B	1.0897589750381456
SP8	PNPLA2	1.0897529527735652
HIC2	MADD	1.0896846555153417
MSC	TARBP2	1.089679377339376
NFIA	PCF11	1.0895880750869766
MAFG	PSMA3	1.0895199540533775
PLAG1	PPOX	1.0894180974276897
IRF4	TRAFD1	1.0894150603876647
TCF3	TBC1D10C	1.0893088940620266
NFATC3	TYSND1	1.089217622285383
TFDP1	YARS	1.0891812273479433
SREBF2	ILF2	1.089154165927345
STAT3	CHAMP1	1.0891531484239878
RUNX3	FLVCR1	1.0891015694911852
IRF7	SF3B4	1.089090413368947
IRF2	DHDDS	1.0890639961948718
MZF1	SORL1	1.0890289316519806
CTCF	NPAT	1.088942984492176
KLF9	NUMA1	1.0889365301250942
SREBF2	CDCA4	1.088893449756842
HIC2	GNPTAB	1.0888347294674892
MEF2D	IFFO1	1.0888160857950966
IRF4	WDR74	1.088808421247879
E2F4	HRAS	1.0887331795122002
BACH2	MDM4	1.088728127584912
VDR	TNFRSF8	1.0886666279010593
IRF4	IRF7	1.088663701056537
NFIA	DSTYK	1.088655062634461
ETS1	AHCTF1	1.0885378760982751
ETV6	TM9SF1	1.0884419170002835
MZF1	PPP1R12B	1.0883865712942173
CTCF	CD27	1.0883694875796395
TCF3	SYTL1	1.0883237680745357
HIC2	DCLRE1C	1.0883141726122763
LEF1	MTR	1.0882562511655949
RORA	WNK1	1.0882379607399562
DBP	COQ10A	1.088184045144502
BACH2	SDCCAG8	1.088054249273367
STAT3	POLR3B	1.0880494197587205
PBX3	ITPR2	1.0878417114221879
RELB	NUDT15	1.0878307433661791
IRF4	RPS6KA5	1.0878211445036507
NFATC2	ATL3	1.0877357872457936
CTCF	PIGC	1.0877257489037477
CEBPE	GTF3A	1.0876719529520715
SPIC	CIDEB	1.0875894939295676
PRDM1	HSPA8	1.0875710354117103
PBX3	TXNIP	1.0875338460906623
MZF1	CD3G	1.0875174998054131
FOSL2	LRP8	1.087499924890235
NFKB2	ILF2	1.08745390823654
MAFF	ENSA	1.0874443832719611
KLF9	CCDC15	1.0874182136574042
IRF9	YME1L1	1.0873360917349382
MGA	DBT	1.0872632330541827
PBX3	TYSND1	1.0872624310277963
MEOX1	ILF2	1.0872056371859422
